3.602407127618789673e-02,2.661148309707641602e-01,1.077967211604118347e-01,9.180610626935958862e-02,2.984064817428588867e-01,1.096650213003158569e-01,5.249660462141036987e-02,2.261148393154144287e-02,4.346419125795364380e-02,6.083169579505920410e-02,1.750407740473747253e-02
1.138601079583168030e-02,2.779881060123443604e-01,9.994845092296600342e-02,7.989971339702606201e-02,2.555693686008453369e-01,1.414407193660736084e-01,-5.560159683227539062e-03,4.674964770674705505e-02,1.105903834104537964e-02,4.578484222292900085e-02,1.268388703465461731e-02
6.214941665530204773e-02,2.845096588134765625e-01,5.409488081932067871e-02,8.280494809150695801e-02,2.631911933422088623e-01,6.986592710018157959e-02,8.257307112216949463e-03,-2.957552298903465271e-02,-9.176567196846008301e-03,-1.466728746891021729e-02,2.324528992176055908e-02
-1.777660101652145386e-03,3.037166893482208252e-01,9.779693186283111572e-02,7.263439893722534180e-02,2.335823476314544678e-01,1.363414824008941650e-01,1.433359459042549133e-02,2.278784662485122681e-02,5.527037009596824646e-02,7.609173655509948730e-02,2.637875080108642578e-02
3.315605223178863525e-02,2.655245363712310791e-01,8.184127509593963623e-02,8.374768495559692383e-02,2.701985538005828857e-01,1.247513815760612488e-01,3.803841769695281982e-03,7.361225783824920654e-03,3.158050030469894409e-02,4.870013892650604248e-02,1.923887431621551514e-02
2.816479653120040894e-03,2.797069251537322998e-01,6.475530564785003662e-02,8.305341750383377075e-02,2.753908932209014893e-01,1.477817595005035400e-01,-9.864546358585357666e-03,5.690958723425865173e-02,5.903901159763336182e-02,6.994380056858062744e-02,2.439602464437484741e-02
3.038776479661464691e-02,2.633559703826904297e-01,7.127376645803451538e-02,7.096300274133682251e-02,2.690292596817016602e-01,1.044808402657508850e-01,-7.114782929420471191e-03,3.787399455904960632e-02,3.774718567728996277e-02,5.609814077615737915e-02,1.630144938826560974e-02
5.426415055990219116e-02,2.357053160667419434e-01,5.929134786128997803e-02,7.804869115352630615e-02,2.647726237773895264e-01,1.105759888887405396e-01,4.215988889336585999e-02,-6.859462708234786987e-03,-5.594432353973388672e-03,5.262672901153564453e-02,2.777814120054244995e-02
2.443505637347698212e-02,2.923285365104675293e-01,4.992406442761421204e-02,6.432116031646728516e-02,2.542880177497863770e-01,1.191417649388313293e-01,3.115047328174114227e-02,7.261227816343307495e-03,1.248111203312873840e-02,3.281525894999504089e-02,6.611797958612442017e-03
7.272914052009582520e-02,2.561527490615844727e-01,7.841449975967407227e-02,3.931729122996330261e-03,2.758014798164367676e-01,1.853568553924560547e-01,5.362085998058319092e-03,4.689357802271842957e-02,-1.708570495247840881e-02,2.158424071967601776e-02,3.799120336771011353e-02
4.663658514618873596e-02,2.739828824996948242e-01,1.033048853278160095e-01,9.014444053173065186e-02,2.452627122402191162e-01,1.769413053989410400e-01,-1.428768038749694824e-03,4.650492593646049500e-02,3.521913290023803711e-02,2.770217321813106537e-02,3.208044916391372681e-02
-1.857835799455642700e-02,2.763700485229492188e-01,7.750359922647476196e-02,3.565841913223266602e-02,2.493152320384979248e-01,1.981706023216247559e-01,6.041437387466430664e-03,-3.071978688240051270e-03,1.365043967962265015e-02,9.247489273548126221e-02,4.674174636602401733e-02
1.636055298149585724e-02,1.992978751659393311e-01,4.473404958844184875e-02,1.339284889400005341e-02,2.475460767745971680e-01,1.783441007137298584e-01,3.691466897726058960e-02,-1.223727315664291382e-02,1.007550135254859924e-01,4.002144932746887207e-02,3.021755069494247437e-02
4.655814170837402344e-02,2.985044419765472412e-01,1.100242286920547485e-01,1.347798407077789307e-01,2.694979310035705566e-01,4.455839097499847412e-02,-1.695415005087852478e-03,-1.764949411153793335e-03,4.036967083811759949e-02,-8.197527378797531128e-03,-1.071168482303619385e-02
7.862889766693115234e-02,2.621356844902038574e-01,6.008636578917503357e-02,4.055291414260864258e-02,2.371480464935302734e-01,1.591857969760894775e-01,4.175238311290740967e-02,-5.480264872312545776e-02,1.733538694679737091e-02,7.209575921297073364e-02,2.129301428794860840e-02
1.948816515505313873e-02,2.536515891551971436e-01,1.021324843168258667e-01,1.055025383830070496e-01,2.513835430145263672e-01,1.327569484710693359e-01,3.373673558235168457e-02,6.426308304071426392e-03,5.855829268693923950e-02,5.017298087477684021e-02,3.202971071004867554e-02
5.792755633592605591e-03,3.036241531372070312e-01,9.135613590478897095e-02,2.435737103223800659e-02,2.600071132183074951e-01,1.770644783973693848e-01,3.137961030006408691e-04,8.172243833541870117e-02,3.367161005735397339e-02,6.434720754623413086e-02,1.222191751003265381e-02
1.035324111580848694e-02,2.931316196918487549e-01,9.545355290174484253e-02,4.975293949246406555e-02,2.575769722461700439e-01,1.034123897552490234e-01,5.123209208250045776e-02,2.669731155037879944e-02,3.623218089342117310e-02,3.512356430292129517e-02,1.187607645988464355e-02
1.557062752544879913e-02,2.303860187530517578e-01,9.370610117912292480e-02,1.103608459234237671e-01,2.881018817424774170e-01,1.073165386915206909e-01,2.698450163006782532e-02,-1.297783479094505310e-02,6.789343059062957764e-02,4.932714998722076416e-02,-7.245387881994247437e-03
7.393993437290191650e-02,2.624425292015075684e-01,8.944052457809448242e-02,3.239539265632629395e-02,2.291941642761230469e-01,2.117556929588317871e-01,5.091972649097442627e-02,9.371720254421234131e-03,6.390347331762313843e-02,3.355640918016433716e-03,3.887786716222763062e-02
5.338529497385025024e-02,2.718715071678161621e-01,8.810712397098541260e-02,9.945621341466903687e-02,2.903714776039123535e-01,1.136057451367378235e-01,5.945822224020957947e-03,9.093482047319412231e-03,3.842651471495628357e-02,3.299004584550857544e-02,2.895989269018173218e-02
8.698381483554840088e-03,2.629940509796142578e-01,4.056407511234283447e-02,5.243728309869766235e-02,2.484032809734344482e-01,1.777853667736053467e-01,1.869320869445800781e-02,6.236989051103591919e-03,1.141259446740150452e-02,4.846806451678276062e-02,2.370515465736389160e-02
4.128388687968254089e-02,2.534734308719635010e-01,6.929697096347808838e-02,9.025653451681137085e-02,2.291252911090850830e-01,1.206957697868347168e-01,3.535552322864532471e-02,7.895831018686294556e-03,7.170806080102920532e-02,3.145224601030349731e-02,1.090569794178009033e-02
3.123484551906585693e-02,3.042685091495513916e-01,1.132995560765266418e-01,7.467405498027801514e-02,2.854964137077331543e-01,1.338558346033096313e-01,4.066453874111175537e-02,1.038453727960586548e-02,3.710456937551498413e-02,1.929004304111003876e-02,4.026880860328674316e-02
3.995476290583610535e-02,2.331597506999969482e-01,6.344170123338699341e-02,6.959466636180877686e-02,2.644502520561218262e-01,1.330693811178207397e-01,4.310225322842597961e-02,1.518409326672554016e-02,5.159230157732963562e-02,1.709300465881824493e-02,1.161677762866020203e-02
3.785853087902069092e-02,2.399030029773712158e-01,8.275312185287475586e-02,-2.035787329077720642e-03,2.534243464469909668e-01,1.466895937919616699e-01,2.642037160694599152e-02,-2.030274830758571625e-02,5.205936729907989502e-03,5.757588520646095276e-02,4.763455688953399658e-02
1.558907330036163330e-03,2.583233118057250977e-01,1.332742869853973389e-01,4.609976708889007568e-02,2.638103961944580078e-01,1.466693580150604248e-01,3.680066019296646118e-02,8.870340883731842041e-03,6.270580738782882690e-02,7.065741717815399170e-02,2.509211003780364990e-02
3.062306717038154602e-02,2.528983354568481445e-01,1.243968978524208069e-01,1.177925765514373779e-01,2.538724243640899658e-01,5.725535750389099121e-02,-3.792338073253631592e-03,-5.216259509325027466e-03,6.172749400138854980e-02,-2.767970040440559387e-02,-3.038005717098712921e-02
3.705786913633346558e-02,3.125683069229125977e-01,8.125121146440505981e-02,1.152063533663749695e-01,2.808477282524108887e-01,1.057130992412567139e-01,2.847045660018920898e-02,1.810386776924133301e-03,6.254892051219940186e-02,3.895023465156555176e-02,-2.342284470796585083e-02
-1.658146828413009644e-02,2.799811065196990967e-01,1.053175926208496094e-01,6.865808367729187012e-02,2.468800842761993408e-01,1.171501278877258301e-01,4.296062141656875610e-02,3.341386839747428894e-02,9.773969650268554688e-02,5.473047494888305664e-02,1.364076510071754456e-02
4.516686499118804932e-02,2.477806806564331055e-01,4.048659652471542358e-02,9.921170771121978760e-02,2.676098346710205078e-01,1.298730522394180298e-01,8.033469319343566895e-02,1.049397885799407959e-02,9.693227708339691162e-03,-1.168315485119819641e-02,4.989459365606307983e-02
2.460665255784988403e-02,2.430476248264312744e-01,5.492279678583145142e-02,6.162151694297790527e-02,2.842702865600585938e-01,1.410806030035018921e-01,2.058193087577819824e-02,7.005590945482254028e-03,4.723112657666206360e-02,3.873379155993461609e-02,2.078442275524139404e-02
3.132014349102973938e-02,2.461353242397308350e-01,7.631691545248031616e-02,6.213622540235519409e-02,2.506542205810546875e-01,1.381393671035766602e-01,5.713410675525665283e-02,1.367047429084777832e-03,3.432627767324447632e-02,8.629052340984344482e-02,4.401082545518875122e-02
1.872251369059085846e-02,2.284777164459228516e-01,8.264275640249252319e-02,5.570298433303833008e-02,2.256537675857543945e-01,1.898868680000305176e-01,5.253072828054428101e-02,8.164837956428527832e-02,8.751457929611206055e-02,4.393044114112854004e-02,-3.444649279117584229e-02
1.376836188137531281e-02,2.877305746078491211e-01,7.256373763084411621e-02,1.117291897535324097e-01,2.553143501281738281e-01,1.170841008424758911e-01,2.555014751851558685e-02,-1.214895769953727722e-02,7.137892395257949829e-02,4.583118110895156860e-02,3.538090735673904419e-02
1.501410081982612610e-02,2.738747298717498779e-01,7.016844302415847778e-02,9.357079863548278809e-02,2.332520484924316406e-01,1.383279561996459961e-01,4.844770580530166626e-02,-1.444094628095626831e-02,2.820312418043613434e-02,4.137296229600906372e-02,-1.340530812740325928e-03
1.758131198585033417e-02,2.671881318092346191e-01,8.523590117692947388e-02,1.130635589361190796e-01,2.698390781879425049e-01,8.771037310361862183e-02,4.809121042490005493e-02,1.008120551705360413e-02,6.768565624952316284e-02,4.110750183463096619e-02,1.127019152045249939e-02
3.060649707913398743e-02,2.413682937622070312e-01,1.024650260806083679e-01,5.025628209114074707e-02,2.614154517650604248e-01,1.248987987637519836e-01,6.599906086921691895e-02,1.623922586441040039e-02,5.858563631772994995e-02,5.269122868776321411e-02,1.837082207202911377e-02
4.436816275119781494e-02,2.803256809711456299e-01,8.575264364480972290e-02,9.304491430521011353e-02,2.790542244911193848e-01,1.145123839378356934e-01,1.296356320381164551e-02,-1.082523539662361145e-02,4.824707284569740295e-02,4.624974355101585388e-02,4.305008798837661743e-03
4.326593875885009766e-02,2.626430690288543701e-01,7.136280089616775513e-02,1.433354616165161133e-01,2.928423881530761719e-01,7.102583348751068115e-02,7.078191265463829041e-03,4.728678613901138306e-03,4.357111826539039612e-02,5.083253979682922363e-02,1.485072076320648193e-03
2.455030381679534912e-02,2.800686657428741455e-01,1.049798280000686646e-01,2.817971259355545044e-02,2.209752202033996582e-01,1.922995150089263916e-01,7.368811964988708496e-02,-7.887804880738258362e-03,3.246982023119926453e-02,4.792545363306999207e-02,4.738987237215042114e-02
7.012259960174560547e-02,2.402008473873138428e-01,9.197624027729034424e-02,1.605712436139583588e-02,2.293330729007720947e-01,1.704969108104705811e-01,3.932410478591918945e-02,-4.825251549482345581e-02,4.251984134316444397e-02,5.035389959812164307e-02,2.216263860464096069e-02
5.722696706652641296e-02,2.656333744525909424e-01,8.091455698013305664e-02,5.412691086530685425e-02,2.701482176780700684e-01,1.415432989597320557e-01,1.935208216309547424e-02,-2.158411778509616852e-02,1.423627883195877075e-02,6.184156984090805054e-02,3.650862723588943481e-02
6.035951524972915649e-02,2.262786924839019775e-01,8.786190301179885864e-02,6.874596700072288513e-03,2.955981791019439697e-01,9.783098101615905762e-02,3.927266597747802734e-02,-9.948842227458953857e-03,5.672984942793846130e-02,8.718159794807434082e-02,3.707137703895568848e-02
4.833785444498062134e-02,2.479414939880371094e-01,7.422276586294174194e-02,7.127983868122100830e-02,2.873738408088684082e-01,1.255465000867843628e-01,4.404894262552261353e-02,7.141403853893280029e-03,8.832956105470657349e-02,8.080422878265380859e-02,2.631353959441184998e-02
4.125379025936126709e-02,2.701126337051391602e-01,1.314300894737243652e-01,1.463142335414886475e-01,2.535240948200225830e-01,6.044982746243476868e-02,-9.904984384775161743e-03,-1.239572651684284210e-02,6.062765792012214661e-02,1.402031630277633667e-02,-1.351333595812320709e-02
9.066831320524215698e-03,2.916516363620758057e-01,1.075171679258346558e-01,1.060883477330207825e-01,2.825224399566650391e-01,9.391847997903823853e-02,2.584527991712093353e-02,-1.470381580293178558e-02,6.655849516391754150e-02,3.996598720550537109e-02,3.710962831974029541e-03
3.338490426540374756e-02,2.594304382801055908e-01,1.024106591939926147e-01,8.510936796665191650e-02,2.868637144565582275e-01,1.131287068128585815e-01,1.388036459684371948e-02,1.359672099351882935e-02,5.865182355046272278e-02,3.587915748357772827e-02,3.123550862073898315e-02
7.112748920917510986e-02,2.322109043598175049e-01,3.681850805878639221e-02,6.141954660415649414e-02,3.073091804981231689e-01,1.071546375751495361e-01,1.392368972301483154e-02,2.198047935962677002e-03,6.317254900932312012e-02,4.030320420861244202e-02,-1.768558472394943237e-02
4.638881608843803406e-02,1.958322525024414062e-01,9.286046028137207031e-02,5.061430856585502625e-02,2.024696171283721924e-01,1.843119561672210693e-01,2.259899862110614777e-02,-1.035635173320770264e-02,-6.060488522052764893e-04,4.666840657591819763e-02,2.713391929864883423e-02
1.513882912695407867e-02,2.576347887516021729e-01,8.747261762619018555e-02,4.713225737214088440e-02,2.280016839504241943e-01,1.693635284900665283e-01,-5.486556887626647949e-02,5.323320999741554260e-02,3.317838534712791443e-02,5.250980705022811890e-02,3.661284595727920532e-02
3.693524748086929321e-02,2.794128358364105225e-01,9.221123158931732178e-02,1.109799742698669434e-01,2.531511783599853516e-01,1.066672801971435547e-01,2.672779746353626251e-02,1.971635967493057251e-02,2.584954723715782166e-02,1.431770995259284973e-02,-5.055936053395271301e-03
3.353323787450790405e-02,2.783466279506683350e-01,5.620566010475158691e-02,3.974490612745285034e-02,2.612520754337310791e-01,1.501004695892333984e-01,6.919322907924652100e-02,6.671033799648284912e-03,1.584656909108161926e-02,1.300064288079738617e-02,2.642454206943511963e-02
6.163265928626060486e-02,2.493244111537933350e-01,1.010415405035018921e-01,2.987374365329742432e-02,2.902225553989410400e-01,1.394560933113098145e-01,-7.401615381240844727e-03,2.827439829707145691e-02,3.449286520481109619e-02,2.834076993167400360e-02,1.318118348717689514e-02
4.515693709254264832e-02,2.767522335052490234e-01,8.702571690082550049e-02,1.160026490688323975e-01,2.825930714607238770e-01,7.935790717601776123e-02,6.022179499268531799e-03,-7.669253274798393250e-03,8.098101615905761719e-02,1.530440524220466614e-02,2.063716948032379150e-02
5.013148486614227295e-02,2.472223341464996338e-01,1.143514662981033325e-01,1.226222142577171326e-01,2.898634672164916992e-01,1.226629316806793213e-01,-9.918104857206344604e-03,7.759612053632736206e-03,4.727783054113388062e-02,6.371070444583892822e-02,-2.064884640276432037e-02
1.991738192737102509e-02,2.604325115680694580e-01,9.058732539415359497e-02,1.712506078183650970e-02,3.046232759952545166e-01,1.538732349872589111e-01,-3.268413245677947998e-03,1.418807730078697205e-02,6.164234131574630737e-02,1.924435608088970184e-02,-3.196114301681518555e-02
3.605619817972183228e-02,2.693642079830169678e-01,1.131116598844528198e-01,1.214598864316940308e-01,2.631608843803405762e-01,1.381848454475402832e-01,2.836412936449050903e-02,-7.673267275094985962e-03,7.281032949686050415e-02,7.087049633264541626e-02,-1.021136157214641571e-02
-1.618042588233947754e-04,2.702932357788085938e-01,1.142748445272445679e-01,2.151803299784660339e-02,2.180699408054351807e-01,1.751848459243774414e-01,-2.858482301235198975e-03,-8.636821061372756958e-03,6.083700805902481079e-03,2.525971643626689911e-02,4.453983157873153687e-03
6.025889888405799866e-02,2.486375868320465088e-01,8.793446421623229980e-02,7.284627854824066162e-02,2.332979440689086914e-01,1.886342018842697144e-01,-2.185102924704551697e-02,6.464306265115737915e-03,1.247378438711166382e-02,3.163320571184158325e-02,3.254853188991546631e-02
2.240845747292041779e-02,2.701599299907684326e-01,8.016163110733032227e-02,8.926239609718322754e-02,2.428498566150665283e-01,1.321436762809753418e-01,1.093311607837677002e-02,1.808539032936096191e-02,2.317364513874053955e-02,2.191067859530448914e-02,1.621576398611068726e-02
4.811494424939155579e-02,2.453300952911376953e-01,3.530060872435569763e-02,6.557734310626983643e-02,2.080023288726806641e-01,2.023922801017761230e-01,-1.415291801095008850e-02,4.225697740912437439e-02,2.533321455121040344e-02,1.075647957623004913e-02,3.542583435773849487e-02
4.304850101470947266e-02,2.356143593788146973e-01,5.386047810316085815e-02,6.287230551242828369e-02,2.937123179435729980e-01,1.073735505342483521e-01,2.329185605049133301e-02,-1.886035501956939697e-02,8.517141640186309814e-02,6.737191230058670044e-02,-4.932485520839691162e-03
-1.799570024013519287e-02,2.798758745193481445e-01,7.617761194705963135e-02,8.915641158819198608e-02,2.677470147609710693e-01,1.700150370597839355e-01,-1.989603042602539062e-03,3.754321113228797913e-02,6.162280216813087463e-02,2.022870443761348724e-02,5.716179311275482178e-02
-7.274243980646133423e-03,2.819780707359313965e-01,1.212942898273468018e-01,7.358809560537338257e-02,2.301506102085113525e-01,1.439960598945617676e-01,-1.201373338699340820e-02,4.085764661431312561e-02,3.103302791714668274e-02,2.472788654267787933e-02,3.634485602378845215e-02
2.553473226726055145e-02,2.486984431743621826e-01,8.494800329208374023e-02,1.054451838135719299e-01,3.031667470932006836e-01,1.263330429792404175e-01,2.133086510002613068e-02,2.680877223610877991e-02,5.242155864834785461e-02,7.155396044254302979e-02,2.964068204164505005e-02
4.465061426162719727e-02,2.613922953605651855e-01,1.024922132492065430e-01,6.587632000446319580e-02,2.767286896705627441e-01,2.061602771282196045e-01,5.112113803625106812e-02,3.300633281469345093e-03,-2.931226044893264771e-03,2.964750491082668304e-02,-4.612973332405090332e-02
-3.493007272481918335e-03,3.223022520542144775e-01,6.766757369041442871e-02,5.121077597141265869e-02,2.164227962493896484e-01,1.355694830417633057e-01,-3.490380942821502686e-03,3.303919360041618347e-02,5.780454352498054504e-02,7.620000839233398438e-02,5.406517535448074341e-03
2.443277649581432343e-02,2.241005003452301025e-01,8.584470301866531372e-02,1.130172088742256165e-01,2.882298827171325684e-01,1.137029230594635010e-01,6.610468029975891113e-03,-3.314640745520591736e-02,7.592739909887313843e-02,5.781947821378707886e-02,3.194866329431533813e-02
1.364845037460327148e-02,2.737298011779785156e-01,8.106896281242370605e-02,7.770954072475433350e-02,2.947648167610168457e-01,1.092752441763877869e-01,2.307063713669776917e-02,-6.244439631700515747e-03,7.205566763877868652e-02,7.708284258842468262e-02,1.605658233165740967e-02
-3.890302032232284546e-02,2.753183245658874512e-01,9.752619266510009766e-02,8.376008272171020508e-02,2.374233305454254150e-01,1.824420392513275146e-01,1.521235704421997070e-02,9.020242094993591309e-02,6.992182135581970215e-02,4.344110563397407532e-02,1.880766451358795166e-02
3.032363019883632660e-02,2.347778975963592529e-01,5.401324480772018433e-02,5.587303638458251953e-02,2.724260389804840088e-01,1.784935444593429565e-01,7.273946702480316162e-02,2.873655408620834351e-03,2.336014993488788605e-02,8.783426135778427124e-02,-5.773704499006271362e-03
1.689652167260646820e-02,2.442765235900878906e-01,7.145310938358306885e-02,8.027372509241104126e-02,2.596753835678100586e-01,1.358943879604339600e-01,1.056003198027610779e-02,3.761619329452514648e-03,2.019047737121582031e-02,5.816580355167388916e-02,3.205861151218414307e-02
-2.531051635742187500e-03,2.957694530487060547e-01,8.424393832683563232e-02,2.965151891112327576e-02,2.149072587490081787e-01,1.906027942895889282e-01,1.030284166336059570e-02,1.351379603147506714e-02,2.639351412653923035e-02,3.583386540412902832e-02,2.715933322906494141e-02
3.975916653871536255e-02,3.077618181705474854e-01,9.441182762384414673e-02,4.680895805358886719e-02,2.460607886314392090e-01,1.754594445228576660e-01,1.327962875366210938e-01,9.688377380371093750e-02,5.740141123533248901e-02,-6.229121237993240356e-03,3.166950494050979614e-02
1.547346264123916626e-02,2.257300317287445068e-01,6.521737575531005859e-02,8.043195307254791260e-02,2.685105800628662109e-01,1.396144926548004150e-01,6.391899287700653076e-02,-1.463362015783786774e-02,5.559851601719856262e-02,6.066914647817611694e-02,2.844407409429550171e-02
1.911628246307373047e-02,2.773307561874389648e-01,8.592948317527770996e-02,9.483117610216140747e-02,2.831049561500549316e-01,8.026421815156936646e-02,-2.950164675712585449e-02,3.794878721237182617e-03,4.021652787923812866e-02,5.122720822691917419e-02,1.915762573480606079e-02
4.262752085924148560e-02,2.631045579910278320e-01,1.157307326793670654e-01,1.156723275780677795e-01,2.592075765132904053e-01,1.142184883356094360e-01,2.231284976005554199e-02,2.639066055417060852e-02,5.136787518858909607e-02,6.411561369895935059e-02,2.185334637761116028e-02
6.048480048775672913e-02,2.650420665740966797e-01,8.077217638492584229e-02,8.646392822265625000e-02,2.820016145706176758e-01,1.493844389915466309e-01,6.524416804313659668e-02,4.070079699158668518e-02,8.927296102046966553e-02,4.239692538976669312e-02,3.836349397897720337e-02
3.201220184564590454e-02,2.637695372104644775e-01,8.064568042755126953e-02,3.750217333436012268e-02,2.443412840366363525e-01,1.899407953023910522e-01,7.717624306678771973e-03,1.345984637737274170e-04,2.006315812468528748e-02,9.946132078766822815e-03,2.812575548887252808e-02
2.071237750351428986e-02,2.437482774257659912e-01,7.568623125553131104e-02,8.783600479364395142e-02,2.641076743602752686e-01,1.097957491874694824e-01,3.179008513689041138e-02,1.663350313901901245e-02,2.720247022807598114e-02,1.917687617242336273e-02,2.251921594142913818e-02
-5.172181129455566406e-02,2.743711173534393311e-01,1.025419384241104126e-01,2.016371488571166992e-02,2.619470059871673584e-01,2.182903885841369629e-01,1.174584031105041504e-04,3.227493539452552795e-02,3.711754083633422852e-02,5.542956292629241943e-02,3.301995247602462769e-02
8.004869520664215088e-02,2.199372053146362305e-01,5.712464451789855957e-02,2.815414220094680786e-02,2.788262963294982910e-01,1.529057621955871582e-01,4.619159549474716187e-02,-1.170556992292404175e-02,2.720876783132553101e-02,5.767654255032539368e-02,3.138348460197448730e-03
1.408263295888900757e-02,2.647125124931335449e-01,1.002964824438095093e-01,1.343359947204589844e-01,2.720846831798553467e-01,8.689407259225845337e-02,-9.140472859144210815e-03,-2.261646091938018799e-03,4.532944783568382263e-02,2.521429210901260376e-02,-1.722813956439495087e-02
4.078193753957748413e-02,2.819682359695434570e-01,7.879939675331115723e-02,6.778205931186676025e-02,2.439354360103607178e-01,9.660351276397705078e-02,2.372363768517971039e-02,1.985348761081695557e-02,4.013082385063171387e-02,4.546413943171501160e-02,-1.453407108783721924e-03
4.096411168575286865e-03,2.596729099750518799e-01,5.250167474150657654e-02,3.905086964368820190e-02,2.911072373390197754e-01,1.787676066160202026e-01,6.444901227951049805e-03,-3.543230891227722168e-02,7.470217347145080566e-02,4.273886606097221375e-02,-8.567593991756439209e-03
1.129162684082984924e-02,2.637135982513427734e-01,6.793441623449325562e-02,7.089833915233612061e-02,2.266380786895751953e-01,1.477113068103790283e-01,5.169520527124404907e-02,-1.614890806376934052e-02,8.479981124401092529e-02,3.549109399318695068e-02,2.114403992891311646e-02
1.962887309491634369e-02,2.558552324771881104e-01,1.001057326793670654e-01,7.526607811450958252e-02,2.646488845348358154e-01,1.667324304580688477e-01,1.866015419363975525e-02,5.995802581310272217e-03,7.494343817234039307e-02,4.459161311388015747e-02,3.629821538925170898e-02
4.901733249425888062e-03,2.636154890060424805e-01,7.400140911340713501e-02,5.478448793292045593e-02,2.571195363998413086e-01,1.212282180786132812e-01,3.346353769302368164e-02,2.053986489772796631e-02,8.873590826988220215e-02,3.961267322301864624e-02,1.807926222681999207e-02
1.799738034605979919e-02,2.235484719276428223e-01,6.978867948055267334e-02,7.882845401763916016e-02,2.693554162979125977e-01,1.097475364804267883e-01,7.350567728281021118e-02,1.240126416087150574e-02,1.390636712312698364e-02,9.764146059751510620e-02,-1.712061464786529541e-03
-5.011152476072311401e-02,2.651806175708770752e-01,9.888043999671936035e-02,4.110155254602432251e-02,2.275715172290802002e-01,1.764587759971618652e-01,6.769478321075439453e-03,7.166442275047302246e-02,3.878685832023620605e-02,2.341506443917751312e-02,7.118713110685348511e-03
-1.232087984681129456e-02,2.804646790027618408e-01,8.816409111022949219e-02,4.119121655821800232e-02,2.374032735824584961e-01,1.781768500804901123e-01,7.540434598922729492e-03,-2.761147916316986084e-03,5.552437901496887207e-02,7.259745150804519653e-03,4.174642264842987061e-02
-1.087718456983566284e-02,2.878332138061523438e-01,7.861351966857910156e-02,3.681809827685356140e-02,2.614051401615142822e-01,1.831747889518737793e-01,-7.393434643745422363e-03,4.194124415516853333e-02,9.362287819385528564e-03,4.712234809994697571e-02,6.217701733112335205e-02
1.363637112081050873e-02,2.496013343334197998e-01,7.162395119667053223e-02,8.488854765892028809e-02,2.640512585639953613e-01,1.253996938467025757e-01,4.729103296995162964e-03,1.090326160192489624e-02,5.179766565561294556e-02,5.966754257678985596e-02,5.467955023050308228e-03
4.340896755456924438e-02,2.209038734436035156e-01,9.042540937662124634e-02,1.013187468051910400e-01,2.551917433738708496e-01,1.040935665369033813e-01,3.127388656139373779e-03,-3.387638553977012634e-02,3.585635498166084290e-02,5.354104563593864441e-02,-1.001939177513122559e-03
-2.553313970565795898e-05,2.216934263706207275e-01,5.171775072813034058e-02,4.581938683986663818e-02,2.528905272483825684e-01,1.381616294384002686e-01,4.812365770339965820e-02,7.738988846540451050e-03,6.213713064789772034e-02,5.764079466462135315e-02,2.224381640553474426e-02
3.335170447826385498e-02,2.507026493549346924e-01,6.353219598531723022e-02,8.700288832187652588e-02,2.728775441646575928e-01,1.108635812997817993e-01,6.036894023418426514e-02,1.362095773220062256e-02,3.930960968136787415e-02,3.741822391748428345e-02,-1.065907441079616547e-02
6.078665331006050110e-02,2.899590730667114258e-01,1.106116622686386108e-01,6.633420288562774658e-02,2.709093689918518066e-01,1.598611474037170410e-01,2.016772888600826263e-02,4.060991108417510986e-03,4.315021261572837830e-02,3.708777576684951782e-02,-1.405404694378376007e-02
3.516223654150962830e-02,2.098358571529388428e-01,1.001301333308219910e-01,7.461559772491455078e-02,2.563001811504364014e-01,1.271925568580627441e-01,1.755032874643802643e-02,2.317094802856445312e-02,6.489822268486022949e-02,5.971718579530715942e-02,-7.489738985896110535e-03
